Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.500000000000000222e-01,4.334805339830465759e-02,1.028409373600676635e-01,3.324700000000000000e+04,2.999999999999999889e-02,1.600000000000000000e+01,5.900000000000000000e+01,3.687500000000000000e+00
6.800000000000000488e-01,3.852596314907872493e-02,9.582566296830688501e-02,3.299100000000000000e+04,1.499999999999999944e-02,1.500000000000000000e+01,5.600000000000000000e+01,3.733333333333333393e+00
6.800000000000000488e-01,3.309476676310846993e-02,9.194487287924772712e-02,3.180600000000000000e+04,2.500000000000000139e-02,1.500000000000000000e+01,8.400000000000000000e+01,5.599999999999999645e+00
6.400000000000000133e-01,5.456575808334602345e-02,1.255286332653365866e-01,8.527400000000000000e+04,1.499999999999999944e-02,1.900000000000000000e+01,5.800000000000000000e+01,3.052631578947368585e+00
6.899999999999999467e-01,3.649560935993096528e-02,9.557689437285436795e-02,3.265000000000000000e+04,5.000000000000000104e-03,1.800000000000000000e+01,7.500000000000000000e+01,4.166666666666666963e+00
6.099999999999999867e-01,5.080960357342267225e-02,1.201552316035623680e-01,5.855100000000000000e+04,2.000000000000000042e-02,2.000000000000000000e+01,4.800000000000000000e+01,2.399999999999999911e+00
6.700000000000000400e-01,4.390640069032028525e-02,1.048310861236877445e-01,4.947300000000000000e+04,1.499999999999999944e-02,1.500000000000000000e+01,6.900000000000000000e+01,4.599999999999999645e+00
6.600000000000000311e-01,3.847520430435003025e-02,9.706950594556942868e-02,3.775800000000000000e+04,1.000000000000000021e-02,1.600000000000000000e+01,6.400000000000000000e+01,4.000000000000000000e+00
5.799999999999999600e-01,4.177452921171514316e-02,1.001044828100900591e-01,3.333100000000000000e+04,2.000000000000000042e-02,1.600000000000000000e+01,5.800000000000000000e+01,3.625000000000000000e+00
6.800000000000000488e-01,3.974417542256738350e-02,9.905965470918950966e-02,3.623300000000000000e+04,2.000000000000000042e-02,1.500000000000000000e+01,6.600000000000000000e+01,4.400000000000000355e+00
