# Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.548042704626334531e-01,1.168894830659536477e-01,1.375140642975436478e-01,3.455965000000000000e+06,3.451957295373665469e-01,6.500000000000000000e+01,5.200000000000000000e+01,8.000000000000000444e-01
6.548042704626334531e-01,1.099057804940157812e-01,1.307695225091971003e-01,3.304252000000000000e+06,3.451957295373665469e-01,6.000000000000000000e+01,5.200000000000000000e+01,8.666666666666666963e-01
6.619217081850533591e-01,1.151897122485357750e-01,1.358642747879293677e-01,3.454808000000000000e+06,3.380782918149466409e-01,6.300000000000000000e+01,5.200000000000000000e+01,8.253968253968253510e-01
6.441281138790035943e-01,1.104914693149987304e-01,1.311614265306380589e-01,3.301895000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,5.200000000000000000e+01,8.387096774193548709e-01
6.548042704626334531e-01,1.095556404379933735e-01,1.302448768030745607e-01,3.207970000000000000e+06,3.451957295373665469e-01,6.300000000000000000e+01,5.400000000000000000e+01,8.571428571428570953e-01
6.441281138790035943e-01,1.101476954418130899e-01,1.309465114221059212e-01,3.280703000000000000e+06,3.558718861209964612e-01,6.100000000000000000e+01,5.600000000000000000e+01,9.180327868852459217e-01
6.441281138790035943e-01,1.150305576776164962e-01,1.356556807120011254e-01,3.415027000000000000e+06,3.558718861209964612e-01,6.600000000000000000e+01,5.000000000000000000e+01,7.575757575757575690e-01
6.227758007117437655e-01,1.028138528138528157e-01,1.245622684921808832e-01,2.866184000000000000e+06,3.772241992882562345e-01,6.000000000000000000e+01,5.000000000000000000e+01,8.333333333333333703e-01
6.441281138790035943e-01,1.138146167557932270e-01,1.344862896802821728e-01,3.331881000000000000e+06,3.558718861209964612e-01,6.300000000000000000e+01,4.400000000000000000e+01,6.984126984126983739e-01
6.441281138790035943e-01,1.147568118156353512e-01,1.352574556579562715e-01,3.414053000000000000e+06,3.558718861209964612e-01,6.500000000000000000e+01,5.000000000000000000e+01,7.692307692307692735e-01
6.619217081850533591e-01,1.054430863254392642e-01,1.264396151755350639e-01,3.111090000000000000e+06,3.380782918149466409e-01,6.000000000000000000e+01,5.400000000000000000e+01,9.000000000000000222e-01
6.334519572953736244e-01,1.125986758339699578e-01,1.331904779964855068e-01,3.312646000000000000e+06,3.665480427046263201e-01,6.300000000000000000e+01,4.200000000000000000e+01,6.666666666666666297e-01
6.441281138790035943e-01,1.106569900687547764e-01,1.313889837043779596e-01,3.272716000000000000e+06,3.558718861209964612e-01,6.000000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00
6.441281138790035943e-01,1.256175197351667994e-01,1.460032110845627673e-01,3.817267000000000000e+06,3.558718861209964612e-01,6.900000000000000000e+01,5.200000000000000000e+01,7.536231884057971175e-01
6.583629893238434061e-01,1.113636363636363591e-01,1.322043969102792704e-01,3.289126000000000000e+06,3.416370106761565939e-01,6.200000000000000000e+01,5.000000000000000000e+01,8.064516129032257563e-01
6.441281138790035943e-01,1.109052711993888524e-01,1.316481460411372817e-01,3.272389000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,4.800000000000000000e+01,7.741935483870967527e-01
6.548042704626334531e-01,1.172268907563025209e-01,1.378996472863807110e-01,3.530254000000000000e+06,3.451957295373665469e-01,6.500000000000000000e+01,5.000000000000000000e+01,7.692307692307692735e-01
6.441281138790035943e-01,1.170295390883626246e-01,1.374002857106736974e-01,3.419758000000000000e+06,3.558718861209964612e-01,6.400000000000000000e+01,4.600000000000000000e+01,7.187500000000000000e-01
6.476868327402135472e-01,1.139483065953654228e-01,1.345558210389249110e-01,3.334019000000000000e+06,3.523131672597864528e-01,6.400000000000000000e+01,5.600000000000000000e+01,8.750000000000000000e-01
6.619217081850533591e-01,1.093646549528902445e-01,1.301310982162046104e-01,3.277249000000000000e+06,3.380782918149466409e-01,6.000000000000000000e+01,5.400000000000000000e+01,9.000000000000000222e-01
6.548042704626334531e-01,1.115482556659027208e-01,1.324129909862075127e-01,3.337612000000000000e+06,3.451957295373665469e-01,6.100000000000000000e+01,6.200000000000000000e+01,1.016393442622950838e+00
6.583629893238434061e-01,1.055958747135217757e-01,1.264396151755350639e-01,3.163621000000000000e+06,3.416370106761565939e-01,5.900000000000000000e+01,4.800000000000000000e+01,8.135593220338983578e-01
6.405693950177936413e-01,1.125031830914183795e-01,1.331841569638816114e-01,3.344372000000000000e+06,3.594306049822064142e-01,6.200000000000000000e+01,5.200000000000000000e+01,8.387096774193548709e-01
6.476868327402135472e-01,1.132352941176470590e-01,1.340122122349907130e-01,3.368218000000000000e+06,3.523131672597864528e-01,6.100000000000000000e+01,6.200000000000000000e+01,1.016393442622950838e+00
6.548042704626334531e-01,1.089763177998472055e-01,1.298213676186141807e-01,3.223750000000000000e+06,3.451957295373665469e-01,6.200000000000000000e+01,5.200000000000000000e+01,8.387096774193548709e-01
6.512455516014235002e-01,1.094346829640947261e-01,1.302132716400551116e-01,3.223555000000000000e+06,3.487544483985764998e-01,6.000000000000000000e+01,5.200000000000000000e+01,8.666666666666666963e-01
6.476868327402135472e-01,1.090463458110516870e-01,1.297897624555947593e-01,3.204772000000000000e+06,3.523131672597864528e-01,6.100000000000000000e+01,5.800000000000000000e+01,9.508196721311474864e-01
6.156583629893238596e-01,1.013687293099057862e-01,1.231526782215142668e-01,2.786364000000000000e+06,3.843416370106761404e-01,6.200000000000000000e+01,4.600000000000000000e+01,7.419354838709677491e-01
6.619217081850533591e-01,1.091864018334606501e-01,1.299667513685035525e-01,3.218173000000000000e+06,3.380782918149466409e-01,6.200000000000000000e+01,4.800000000000000000e+01,7.741935483870967527e-01
6.441281138790035943e-01,1.084097275273745858e-01,1.292208695212449798e-01,3.186353000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,5.200000000000000000e+01,8.387096774193548709e-01
6.405693950177936413e-01,1.081296154825566597e-01,1.288416075650118120e-01,3.136181000000000000e+06,3.594306049822064142e-01,6.300000000000000000e+01,4.200000000000000000e+01,6.666666666666666297e-01
6.583629893238434061e-01,1.107652151769798893e-01,1.315596515846828851e-01,3.312527000000000000e+06,3.416370106761565939e-01,6.300000000000000000e+01,5.600000000000000000e+01,8.888888888888888395e-01
6.298932384341636714e-01,9.418130888719124238e-02,1.162311475202589123e-01,2.609206000000000000e+06,3.701067615658362731e-01,5.600000000000000000e+01,5.200000000000000000e+01,9.285714285714286031e-01
6.548042704626334531e-01,1.143493761140819964e-01,1.350425405494241615e-01,3.407453000000000000e+06,3.451957295373665469e-01,6.500000000000000000e+01,5.400000000000000000e+01,8.307692307692308153e-01
6.583629893238434061e-01,1.115418894830659535e-01,1.323055334319414300e-01,3.319667000000000000e+06,3.416370106761565939e-01,6.400000000000000000e+01,5.600000000000000000e+01,8.750000000000000000e-01
